approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
781,Marcus Vikman,Kattån 6,Hakkas,98041,"Gällivare kommun,Norrbotten County,Region Norrland",Sweden,EU-EFTA,RM,SH CP,Y,bovine ovine,SH - Slaughterhouse | CP - Cutting Plant,,
732,Mariebergs Gårdsbutik AB,Mariebergsvägen 120,Kungälv,44249,"Kungälvs kommun,Västra Götaland County,Region Götaland",Sweden,EU-EFTA,RM,CP SH,Y,bovine ovine porcine,CP - Cutting Plant | SH - Slaughterhouse,,
148,Martin Tengani Sahlin,Sveden 1,Borlänge,78192,"Borlänge kommun,Dalecarlia,Region Svealand",Sweden,EU-EFTA,RM,SH CP,Y,ovine,SH - Slaughterhouse | CP - Cutting Plant,,
720,Mats Andersson,"Klinttorp, Sonstorp",Finspång,61293,"Finspångs kommun,Östergötland County,Region Götaland",Sweden,EU-EFTA,RM,SH,Y,ovine porcine,SH - Slaughterhouse,,
766,Mellomgårdens Café & Gårdsbutik AB,Hultet 1,Lerdala,54197,"Skövde kommun,Västra Götaland County,Region Götaland",Sweden,EU-EFTA,RM,CP SH,Y,bovine equine,CP - Cutting Plant | SH - Slaughterhouse,,
595,Mjärydsgrisen AB,Mjäryd,Ljungby,34191,"Kronoberg County,Region Götaland",Sweden,EU-EFTA,RM,CP,N,porcine,CP - Cutting Plant,,
5432,Morgan Baumann,Töllås 691,Henån,47391,"Orust kommun,Västra Götaland County,Region Götaland",Sweden,EU-EFTA,RM,CP,N,ovine,CP - Cutting Plant,,
754,Morgan Tornare,Galtholmen Västergården 2,Ljung,52496,"Herrljunga kommun,Västra Götaland County,Region Götaland",Sweden,EU-EFTA,RM,SH CP,Y,bovine ovine,SH - Slaughterhouse | CP - Cutting Plant,,
711,Mossebo Gårdsbutik & Rökeri AB,Mossebo 3,Valdermarsvik,61594,"Valdemarsviks kommun,Östergötland County,Region Götaland",Sweden,EU-EFTA,RM,CP,N,bovine ovine,CP - Cutting Plant,,
026,Mostorps Gård AB,Mostorp,Getinge,30577,"Halmstads kommun,Halland County,Region Götaland",Sweden,EU-EFTA,RM,SH,Y,bovine ovine,SH - Slaughterhouse,,
5040,Mostorps Kött AB,Mostorps Gård 107,Getinge,30577,"Halmstads kommun,Halland County,Region Götaland",Sweden,EU-EFTA,RM,CP,N,bovine ovine,CP - Cutting Plant,,
481,Mårtenssons Partiaffär AB,Rörvägen 12,Jordbro,13650,"Haninge kommun,Stockholm County,Region Svealand",Sweden,EU-EFTA,RM,CP,N,porcine,CP - Cutting Plant,,
099,Naturgården Västkött AB,Bröndomevägen 170,Vallda,43479,"Kungsbacka kommun,Halland County,Region Götaland",Sweden,EU-EFTA,RM,SH CP,Y,bovine caprine ovine equine porcine,SH - Slaughterhouse | CP - Cutting Plant,,
359,Niclas Nordkvist,Vånga Gård,Vikbolandet,61029,"Östergötland County,Region Götaland",Sweden,EU-EFTA,RM,SH CP,Y,bovine caprine ovine equine,SH - Slaughterhouse | CP - Cutting Plant,,
309,Niclas Sundberg,Kik Gamla Vägverket 1,Värmlands Nysäter,66195,"Säffle kommun,Värmland County,Region Svealand",Sweden,EU-EFTA,RM,CP,N,bovine porcine,CP - Cutting Plant,,
187,Nils Arne Nilsén,Renålandet 250,Strömsund,83394,"Storumans kommun,Västerbotten County,Region Norrland",Sweden,EU-EFTA,RM,SH CP,Y,ovine,SH - Slaughterhouse | CP - Cutting Plant,,
861,Njálgies AB,Larstorpsvägen 22,Arvidsjaur,93394,"Norrbotten County,Region Norrland",Sweden,EU-EFTA,RM,SH CP,Y,bovine porcine,SH - Slaughterhouse | CP - Cutting Plant,,
551,Nordchark i Luleå AB,Besiktningsvägen 10,Luleå,97345,Region Norrland,Sweden,EU-EFTA,RM,CP,N,porcine,CP - Cutting Plant,,
5535,Nordic Culinary AB,Dragonvägen 6,Järfälla,17675,"Järfälla kommun,Stockholm County,Region Svealand",Sweden,EU-EFTA,RM,CP,N,ovine,CP - Cutting Plant,,
62,Norrbacka Jordbruk AB,Bävik 16,Östra Ämtervik,68696,"Sunne kommun,Värmland County,Region Svealand",Sweden,EU-EFTA,RM,CP SH,Y,bovine ovine caprine porcine,CP - Cutting Plant | SH - Slaughterhouse,,
017,Norrbottensgården Slakteri AB,Makadamvägen 15,Luleå,97345,Region Norrland,Sweden,EU-EFTA,RM,SH CP,Y,bovine ovine equine,SH - Slaughterhouse | CP - Cutting Plant,,
505,Nya Siljans Chark AB,Örjasvägen 17,Mora,79236,"Mora kommun,Dalecarlia,Region Svealand",Sweden,EU-EFTA,RM,CP,N,bovine ovine porcine,CP - Cutting Plant,,
096,Nya Siljans Chark AB,Ickholmen 14,Vikarbyn,79595,"Rättviks kommun,Dalecarlia,Region Svealand",Sweden,EU-EFTA,RM,SH CP,Y,bovine caprine ovine porcine equine,SH - Slaughterhouse | CP - Cutting Plant,,
584,Nyhléns Hugosons AB,Depåvägen 4 A,Luleå,97347,"Luleå kommun,Norrbotten County,Region Norrland",Sweden,EU-EFTA,RM,CP,N,porcine,CP - Cutting Plant,,
557,Nyhléns Hugosons AB,Degerbyvägen 8,Skellefteå,93164,"Skellefteå kommun,Västerbotten County,Region Norrland",Sweden,EU-EFTA,RM,CP,N,bovine ovine porcine equine,CP - Cutting Plant,,
050,Nyhléns Hugosons AB,Öden 215,Ullånger,87032,"Kramfors kommun,Västernorrland County,Region Norrland",Sweden,EU-EFTA,RM,SH CP,Y,bovine caprine ovine equine,SH - Slaughterhouse | CP - Cutting Plant,,
6016,Närke Kött i Örebro AB,Ymergatan 15,Kumla,69235,"Kumla kommun,Örebro County,Region Svealand",Sweden,EU-EFTA,RM,CP,N,bovine ovine equine,CP - Cutting Plant,,
6374,Närkes Slakteri Häststyckning AB,Fållan 11,Johanneshov,12162,"Stockholm County,Region Svealand",Sweden,EU-EFTA,RM,CP,N,bovine equine,CP - Cutting Plant,,
111,Närkes Slakteri i Gällersta AB,Attersta 426,Örebro,70594,"Örebro kommun,Örebro County,Region Svealand",Sweden,EU-EFTA,RM,SH,Y,bovine equine,SH - Slaughterhouse,,
626,Olle Nyberg Chark AB,Lillsjövägen 44,Jordbro,13650,"Haninge kommun,Stockholm County,Region Svealand",Sweden,EU-EFTA,RM,CP,N,bovine porcine ovine,CP - Cutting Plant,,
011,PP Slakt AB,Granhagsvägen 10A,Strömsbergs Bruk,81596,"Uppsala County,Region Svealand",Sweden,EU-EFTA,RM,SH CP,Y,bovine ovine porcine,SH - Slaughterhouse | CP - Cutting Plant,,
307,Per Dahlgren,Vindelälvsvägen 45 A,Rusksele,92194,"Lycksele kommun,Västerbotten County,Region Norrland",Sweden,EU-EFTA,RM,CP,N,bovine ovine porcine,CP - Cutting Plant,,
105,Peter Karlsson,Opphem Nystad,Rimforsa,59046,"Kinda kommun,Östergötland County,Region Götaland",Sweden,EU-EFTA,RM,CP,N,bovine,CP - Cutting Plant,,
56,Petter Veor Juri Åhlander,Munkabo 75,Månsarp,56291,"Jönköpings kommun,Jönköping County,Region Götaland",Sweden,EU-EFTA,RM,CP SH,Y,bovine ovine porcine,CP - Cutting Plant | SH - Slaughterhouse,,
337,Protos AB,Sörby 422,Heby,74491,"Heby kommun,Uppsala County,Region Svealand",Sweden,EU-EFTA,RM,CP SH,Y,bovine ovine,CP - Cutting Plant | SH - Slaughterhouse,,
078,Protos AB,Lundbygatan 6,Visby,62141,"Gotland,Gotland County,Region Götaland",Sweden,EU-EFTA,RM,CP SH,Y,bovine ovine porcine,CP - Cutting Plant | SH - Slaughterhouse,,
257,Qibbla Halal Kött AB,Skarprättarvägen 1,Järfälla,17677,"Stockholm County,Region Svealand",Sweden,EU-EFTA,RM,CP,N,ovine,CP - Cutting Plant,,
6253,RJ Närproducerat AB,Nävrekärrsvägen 51,Henån,47332,"Orust kommun,Västra Götaland County,Region Götaland",Sweden,EU-EFTA,RM,CP,N,ovine porcine,CP - Cutting Plant,,
6326,RLOK AB,Biskopskulla-Rönna 1,Örsundsbro,74963,"Enköpings kommun,Uppsala County,Region Svealand",Sweden,EU-EFTA,RM,CP,N,porcine,CP - Cutting Plant,,
5,Rafnaslakt AB,Näsåkersvägen 60,Ramsele,88370,"Sollefteå kommun,Västernorrland County,Region Norrland",Sweden,EU-EFTA,RM,SH CP,Y,porcine bovine caprine ovine equine,SH - Slaughterhouse | CP - Cutting Plant,,
046,Ragnar Johanssons Kött & Chark AB,Metallvägen 10,Sölvesborg,29471,"Sölvesborgs kommun,Blekinge County,Region Götaland",Sweden,EU-EFTA,RM,SH CP,Y,bovine ovine porcine equine,SH - Slaughterhouse | CP - Cutting Plant,,
5627,Robertsons Charkuteri AB,Adolfsbergsvägen 14,Örebro,70228,"Örebro kommun,Örebro County,Region Svealand",Sweden,EU-EFTA,RM,CP,N,bovine ovine porcine,CP - Cutting Plant,,
5163,Rosas Handel AB,Marknadsvägen 10,Löttorp,38772,"Borgholms kommun,Kalmar County,Region Götaland",Sweden,EU-EFTA,RM,CP,N,porcine ovine,CP - Cutting Plant,,
6386,Roslagens Chark AB,Häcklinge Gård,Alunda,74793,"Östhammars kommun,Uppsala County,Region Svealand",Sweden,EU-EFTA,RM,CP,N,bovine ovine porcine equine,CP - Cutting Plant,,
188,Roslagens Slakt & Chark AB,Harbroholms gårdsväg 15,Skebobruk,76393,"Uppsala County,Region Svealand",Sweden,EU-EFTA,RM,SH CP,Y,bovine caprine ovine porcine,SH - Slaughterhouse | CP - Cutting Plant,,
6238,Rältagården Drift AB,Djura Hissenvägen 1,Djura,79393,"Leksands kommun,Dalecarlia,Region Svealand",Sweden,EU-EFTA,RM,CP,N,bovine,CP - Cutting Plant,,
982,Rönnbäcks Fisk AB,Tornedalsvägen 119,Pajala,98431,"Norrbotten County,Region Norrland",Sweden,EU-EFTA,RM,CP,N,bovine porcine,CP - Cutting Plant,,
777,Samstorps Gård AB,Samstorpsvägen 16,Gräddö,76015,"Norrtälje kommun,Stockholm County,Region Svealand",Sweden,EU-EFTA,RM,CP,N,bovine ovine porcine,CP - Cutting Plant,,
080,Scan Sverige AB,Torggatan 4,Kristianstad,29159,"Kristianstads kommun,Skåne County,Region Götaland",Sweden,EU-EFTA,RM,SH CP,Y,bovine ovine porcine,SH - Slaughterhouse | CP - Cutting Plant,,
580,Scan Sverige AB,Roxtorpsgatan 32,Linköping,58273,"Linköpings kommun,Östergötland County,Region Götaland",Sweden,EU-EFTA,RM,CP,N,bovine ovine porcine,CP - Cutting Plant,,
053,Scan Sverige AB,Tornbyvägen 7,Linköping,58273,"Linköpings kommun,Östergötland County,Region Götaland",Sweden,EU-EFTA,RM,SH CP,Y,bovine ovine porcine,SH - Slaughterhouse | CP - Cutting Plant,,
586,Servicestyckarna i Johanneshov AB,Partihandlarvägen 50,Årsta,12044,"Härnösands kommun,Västernorrland County,Region Norrland",Sweden,EU-EFTA,RM,CP,N,bovine ovine porcine,CP - Cutting Plant,,
333,Signal & Andersson Charkuterifabrik AB,Hulda Mellgrens gata 4,Gothenburg,42132,"Göteborgs Stad,Västra Götaland County,Region Götaland",Sweden,EU-EFTA,RM,CP,N,bovine ovine porcine,CP - Cutting Plant,,
330,Simon Althaus Bruder,Mobolets Gård,Hjo,54494,"Hjo kommun,Västra Götaland County,Region Götaland",Sweden,EU-EFTA,RM,CP SH,Y,bovine,CP - Cutting Plant | SH - Slaughterhouse,,
381,Skara Lammslakteri AB,Kohagsgatan 6,Skara,53240,"Skara kommun,Västra Götaland County,Region Götaland",Sweden,EU-EFTA,RM,SH CP,Y,ovine caprine,SH - Slaughterhouse | CP - Cutting Plant,,
512,Skaraborgs Chark och Fågel AB,Skaraborgsgatan 54,Skara,53237,"Skara kommun,Västra Götaland County,Region Götaland",Sweden,EU-EFTA,RM,CP,N,porcine ovine bovine,CP - Cutting Plant,,
150,Skånska Vilt AB,"Pl 1399 B, Sjunkaröd",Vinslöv,28890,"Hässleholms kommun,Skåne County,Region Götaland",Sweden,EU-EFTA,RM,SH CP,Y,bovine caprine ovine porcine equine,SH - Slaughterhouse | CP - Cutting Plant,,
118,Skövde Slakteri AB,Norra Aspelundsvägen 4,Skövde,54134,"Skövde kommun,Västra Götaland County,Region Götaland",Sweden,EU-EFTA,RM,SH CP,Y,bovine porcine,SH - Slaughterhouse | CP - Cutting Plant,,
6520,Slaktarn i Östersund AB,Stortorget 4,Östersund,83130,"Östersunds kommun,Jämtland County,Region Norrland",Sweden,EU-EFTA,RM,CP,N,bovine ovine porcine,CP - Cutting Plant,,
087,Slakteri och Charkuteri i Månkarbo AB,Månkarbovägen 16,Månkarbo,81569,"Tierps kommun,Uppsala County,Region Svealand",Sweden,EU-EFTA,RM,CP SH,Y,caprine ovine porcine bovine,CP - Cutting Plant | SH - Slaughterhouse,,
147,Slakteriet Sjöbo AB,Verkstadsgatan 13,Sjöbo,27539,"Sjöbo kommun,Skåne County,Region Götaland",Sweden,EU-EFTA,RM,SH CP,Y,bovine caprine ovine,SH - Slaughterhouse | CP - Cutting Plant,,
270,Smaka på Kina AB,Transportvägen 18,Eslöv,24138,"Eslövs kommun,Skåne County,Region Götaland",Sweden,EU-EFTA,RM,CP,N,porcine bovine ovine,CP - Cutting Plant,,
667,Specialchark Stockholm AB,Cementvägen 33,Jordbro,13650,"Haninge kommun,Stockholm County,Region Svealand",Sweden,EU-EFTA,RM,CP,N,porcine ovine bovine,CP - Cutting Plant,,
6317,Stefans Kött & Chark KB,Bergsjödalen 52B,Göteborg,41523,"Västra Götaland County,Region Götaland",Sweden,EU-EFTA,RM,CP,N,bovine porcine,CP - Cutting Plant,,
6735,Stockholm Gross AB,Fagerstagatan 3,Spånga,16353,"Stockholms kommun,Stockholm County,Region Svealand",Sweden,EU-EFTA,RM,CP,N,bovine ovine,CP - Cutting Plant,,
326,Strömbecks Gårdsslakt och Chark AB,Illstorp 904,Brösarp,27357,"Tomelilla kommun,Skåne County,Region Götaland",Sweden,EU-EFTA,RM,SH CP,Y,bovine caprine ovine porcine equine,SH - Slaughterhouse | CP - Cutting Plant,,
714,"Strömdahl, Patrik / Strömdahla",Örsbäck 15,Nordmaling,91490,"Nordmalings kommun,Västerbotten County,Region Norrland",Sweden,EU-EFTA,RM,SH CP,Y,bovine caprine ovine porcine,SH - Slaughterhouse | CP - Cutting Plant,,
245,Svea Kött i Malmö AB,Käglingevägen 27,Malmö,21376,"Skåne County,Region Götaland",Sweden,EU-EFTA,RM,CP,N,porcine,CP - Cutting Plant,,
6139,Svensk Cater AB,Produktionsvägen 3,Ängelholm,26296,"Ängelholms kommun,Skåne County,Region Götaland",Sweden,EU-EFTA,RM,CP,N,bovine porcine,CP - Cutting Plant,,
863,Swedish Wild Meat AB,Nagasjötjälen 275,Hoting,83359,"Jämtland County,Region Norrland",Sweden,EU-EFTA,RM,CP,N,porcine,CP - Cutting Plant,,
20,Szabos Hemchark AB,Gröne vägen 4,Näsum,29594,"Bromölla kommun,Skåne County,Region Götaland",Sweden,EU-EFTA,RM,CP SH,Y,bovine ovine porcine,CP - Cutting Plant | SH - Slaughterhouse,,
6694,Sälshögs Charken AB,Sälshög 1205,Tomelilla,27393,"Tomelilla kommun,Skåne County,Region Götaland",Sweden,EU-EFTA,RM,CP,N,bovine ovine porcine,CP - Cutting Plant,,
6180,Sångbergs Färs & Bärs AB,Limmareds Säteri,Limmared,51450,"Tranemo kommun,Västra Götaland County,Region Götaland",Sweden,EU-EFTA,RM,CP,N,bovine porcine,CP - Cutting Plant,,
193,Tavastboda Gårdsslakteri AB,Tavastboda gård,Värmdö,13960,"Stockholm County,Region Svealand",Sweden,EU-EFTA,RM,SH CP,Y,bovine caprine ovine,SH - Slaughterhouse | CP - Cutting Plant,,
6487,Thaifood Trading AB,Svarvarvägen 12,Saltsjö-Boo,13238,"Nacka kommun,Stockholm County,Region Svealand",Sweden,EU-EFTA,RM,CP,N,bovine ovine porcine,CP - Cutting Plant,,
6472,Thomas Arnesson,Övratorp Jannelund,Mullhyttan,71694,"Lekebergs kommun,Örebro County,Region Svealand",Sweden,EU-EFTA,RM,CP,N,bovine ovine porcine,CP - Cutting Plant,,
6835,Thomas Bengtsson,Övarp 4082,Klippan,26494,"Nybro kommun,Kalmar County,Region Götaland",Sweden,EU-EFTA,RM,CP,N,bovine ovine porcine,CP - Cutting Plant,,
371,Thomas Jönsson,Bysjövägen 47,Hedesunda,81895,"Gävle kommun,Gävleborg County,Region Norrland",Sweden,EU-EFTA,RM,SH CP,Y,bovine caprine ovine equine,SH - Slaughterhouse | CP - Cutting Plant,,
363,Totebo Gård HB,Industrivägen 2,Totebo,59372,"Västerviks kommun,Kalmar County,Region Götaland",Sweden,EU-EFTA,RM,CP,N,bovine ovine porcine,CP - Cutting Plant,,
5529,Turhan Kebab AB,Dagjämningsgatan 4,Gothenburg,41509,"Göteborgs Stad,Västra Götaland County,Region Götaland",Sweden,EU-EFTA,RM,CP,N,bovine ovine,CP - Cutting Plant,,
707,Ulf Åkerlund,Gryttje 649,Gnarp,82077,"Nordanstigs kommun,Gävleborg County,Region Norrland",Sweden,EU-EFTA,RM,SH CP,Y,bovine porcine equine ovine,SH - Slaughterhouse | CP - Cutting Plant,,
6315,Undersåkers Charkuteriefabrik AB,Byvägen 111,Undersåker,83796,"Åre kommun,Jämtland County,Region Norrland",Sweden,EU-EFTA,RM,CP,N,bovine ovine porcine,CP - Cutting Plant,,
61,Uppegårdens Vilt AB,Lerum Uppegården 2,Trollhättan,46192,"Trollhättans kommun,Västra Götaland County,Region Götaland",Sweden,EU-EFTA,RM,CP,N,bovine porcine,CP - Cutting Plant,,
761,VJ Vilt Nissaryd AB,Nissaryd 403,Hyltebruk,31493,"Hylte kommun,Halland County,Region Götaland",Sweden,EU-EFTA,RM,CP,N,ovine,CP - Cutting Plant,,
198,Varekils Slakteri AB,Lundby 126,Varekil,47296,"Orust kommun,Västra Götaland County,Region Götaland",Sweden,EU-EFTA,RM,SH CP,Y,caprine bovine equine ovine,SH - Slaughterhouse | CP - Cutting Plant,,
5462,Vikaryds Egendoms AB,Vikarydsvägen 5,Alingsås,44191,"Alingsås kommun,Västra Götaland County,Region Götaland",Sweden,EU-EFTA,RM,SH CP,Y,bovine ovine porcine,SH - Slaughterhouse | CP - Cutting Plant,,
190,Vilt i Lyckan AB,Lyckan 101,Lycksele,92191,"Lycksele kommun,Västerbotten County,Region Norrland",Sweden,EU-EFTA,RM,CP,N,bovine porcine ovine,CP - Cutting Plant,,
753,Värmdö Gårdsslakteri AB,Malmavägen 1,Värmdö,13960,"Stockholm County,Region Svealand",Sweden,EU-EFTA,RM,SH,Y,bovine ovine,SH - Slaughterhouse,,
737,W-Å Lantbruks AB,Wästanå 12,Borgensberg,59175,"Motala kommun,Östergötland County,Region Götaland",Sweden,EU-EFTA,RM,SH CP,Y,ovine,SH - Slaughterhouse | CP - Cutting Plant,,
854,W. Eliassons Partiaffär AB,Laestadiusvägen 70,Karesuando,98016,"Kiruna kommun,Norrbotten County,Region Norrland",Sweden,EU-EFTA,RM,CP,N,porcine bovine,CP - Cutting Plant,,
310,trofè jakt nordic AB,Båltsnäs gård,Katrineholm,64192,"Katrineholms kommun,Södermanland County,Region Svealand",Sweden,EU-EFTA,RM,CP SH,Y,caprine ovine,CP - Cutting Plant | SH - Slaughterhouse,,
069,Ängavallen AB,Ängavallens väg 17-9,Vellinge,23591,"Vellinge kommun,Skåne County,Region Götaland",Sweden,EU-EFTA,RM,SH,Y,bovine ovine porcine,SH - Slaughterhouse,,
5100,Änge Chark AB,Änge 231,Offerdal,83597,"Krokoms kommun,Jämtland County,Region Norrland",Sweden,EU-EFTA,RM,CP,N,bovine,CP - Cutting Plant,,
689,Åke P Fågel & Vilt AB,Betselgatan 8,Malmö,21377,"Skåne County,Region Götaland",Sweden,EU-EFTA,RM,CP,N,bovine ovine,CP - Cutting Plant,,
370,Åke P Fågel & Vilt i Jämtland AB,Böle 180,Hammerdal,83348,"Strömsunds kommun,Jämtland County,Region Norrland",Sweden,EU-EFTA,RM,CP,N,ovine,CP - Cutting Plant,,
034,Åkes Slakt & Styckning AB,Kalle Jakobs väg 4,Söderbärke,77793,"Smedjebackens kommun,Dalecarlia,Region Svealand",Sweden,EU-EFTA,RM,SH CP,Y,bovine caprine ovine equine porcine,SH - Slaughterhouse | CP - Cutting Plant,,
239,Årsta Kött AB,Cementvägen 33,Utö,13056,"Höörs kommun,Skåne County,Region Götaland",Sweden,EU-EFTA,RM,CP,N,bovine ovine,CP - Cutting Plant,,
6101,Ölands Kvalitetsprodukter AB,Bårby 102,Mörbylånga,38660,"Kalmar County,Region Götaland",Sweden,EU-EFTA,RM,CP,N,bovine ovine porcine,CP - Cutting Plant,,
027,Öströö Fårfarm AB,Öströö,Tvååker,43277,"Varbergs kommun,Halland County,Region Götaland",Sweden,EU-EFTA,RM,SH CP,Y,bovine caprine ovine porcine,SH - Slaughterhouse | CP - Cutting Plant,,
F009,Adelsåsen Produktion AB,Adelsåsen 1,Stora Levene,53493,"Västra Götaland County,Region Götaland; A Poultry",Sweden,EU-EFTA,PM,SH CP,Y,,SH - Slaughterhouse | CP - Cutting Plant,,
F010,Anders Movitz,Marieström 124,Trollhättan,46191,"Trollhättans kommun,Västra Götaland County,Region Götaland; A Poultry",Sweden,EU-EFTA,PM,SH CP,Y,,SH - Slaughterhouse | CP - Cutting Plant,,
F029,Atria Sverige AB,Furumovägen 110,Sölvesborg,29476,"Sölvesborgs kommun,Blekinge County,Region Götaland; A Poultry",Sweden,EU-EFTA,PM,SH CP,Y,,SH - Slaughterhouse | CP - Cutting Plant,,
F25,Bjärefågel i Torekow AB,Slättarödsvägen 225,Båstad,26995,"Båstads kommun,Skåne County,Region Götaland; A Poultry",Sweden,EU-EFTA,PM,SH CP,Y,,SH - Slaughterhouse | CP - Cutting Plant,,
F046,Björn Olsson,Nya Axtorpsvägen 372,Össjö,26691,"Skåne County,Region Götaland; A Poultry",Sweden,EU-EFTA,PM,SH CP,Y,,SH - Slaughterhouse | CP - Cutting Plant,,
5373,Capital Indian Restaurang AB,Björksundsslingan 21,Bandhagen,12431,"Stockholm County,Region Svealand; A Poultry",Sweden,EU-EFTA,PM,CP,N,,CP - Cutting Plant,,
6850,ChopChop Foods AB,Järngatan 28,Rosersberg,19572,"Sigtuna kommun,Stockholm County,Region Svealand; A Poultry",Sweden,EU-EFTA,PM,CP,N,,CP - Cutting Plant,,
014,Dalslands Vilt AB,Steneby Gård 1,Dals Långed,66694,"Västra Götaland County,Region Götaland; A Poultry",Sweden,EU-EFTA,PM,CP,N,,CP - Cutting Plant,,
668,Grantelius Kött AB,Edsvallabacken 14,Farsta,12343,"Södertälje kommun,Stockholm County,Region Svealand; A Poultry",Sweden,EU-EFTA,PM,CP,N,,CP - Cutting Plant,,
F035,Guldfågeln AB,Trollhättevägen 35,Mörbylånga,38651,"Kalmar County,Region Götaland; A Poultry",Sweden,EU-EFTA,PM,SH CP,Y,,SH - Slaughterhouse | CP - Cutting Plant,,
6572,Gårdssällskapet AB,Kyrkvägen 19,Eskilstuna,63506,"Eskilstuna kommun,Södermanland County,Region Svealand; A Poultry",Sweden,EU-EFTA,PM,CP,N,,CP - Cutting Plant,,
F045,Hagby Gårds fågel AB,Tillinge Hagby 1,Enköping,74594,"Enköpings kommun,Uppsala County,Region Svealand; A Poultry",Sweden,EU-EFTA,PM,SH CP,Y,,SH - Slaughterhouse | CP - Cutting Plant,,
5195,Helmut Walch Charkuteri AB,A Odhners gata 17,Västra Frölunda,42130,"Västra Götaland County,Region Götaland; A Poultry",Sweden,EU-EFTA,PM,CP,N,,CP - Cutting Plant,,
F003,Ingelsta Kalkon AB,"Brukstorp, Östra Ingelsta",Smedstorp,27398,"Tomelilla kommun,Skåne County,Region Götaland; A Poultry",Sweden,EU-EFTA,PM,SH CP,Y,,SH - Slaughterhouse | CP - Cutting Plant,,
F23,Jens Bonde,Helsingborgsvägen 548,Ängelholm,26296,"Skåne County,Region Götaland; A Poultry",Sweden,EU-EFTA,PM,SH CP,Y,,SH - Slaughterhouse | CP - Cutting Plant,,
535,Johan i Hallen & Bergfalk AB,Brodalsvägen 13 A,Partille,43338,"Partille kommun,Västra Götaland County,Region Götaland; A Poultry",Sweden,EU-EFTA,PM,CP,N,,CP - Cutting Plant,,
F026,Knäreds Kyckling AB,Lagavägen 26,Knäred,31251,"Halland County,Region Götaland; A Poultry",Sweden,EU-EFTA,PM,SH CP,Y,,SH - Slaughterhouse | CP - Cutting Plant,,
F038,Kronfågel AB,Åsen 2,Valla,64162,"Katrineholms kommun,Södermanland County,Region Svealand; A Poultry",Sweden,EU-EFTA,PM,SH CP,Y,,SH - Slaughterhouse | CP - Cutting Plant,,
6466,Kronfågel AB,Industrivägen 10,Harlösa,24165,"Skåne County,Region Götaland; A Poultry",Sweden,EU-EFTA,PM,CP,N,,CP - Cutting Plant,,
267,La Ferme Landaise Import & Export AB,Svarvarvägen 28,Skogås,14250,"Huddinge kommun,Stockholm County,Region Svealand; A Poultry",Sweden,EU-EFTA,PM,CP,N,,CP - Cutting Plant,,
149,Magnus Johansson,Rinkeby Gård,Jönåker,61196,"Nyköpings kommun,Södermanland County,Region Svealand; A Poultry",Sweden,EU-EFTA,PM,SH CP,Y,,SH - Slaughterhouse | CP - Cutting Plant,,
066,Norrlandsfågel AB,Ramneå 132,Edsele,88391,"Sollefteå kommun,Västernorrland County,Region Norrland; A Poultry",Sweden,EU-EFTA,PM,CP SH,Y,,CP - Cutting Plant | SH - Slaughterhouse,,
F036,Nya Lantfågel på Österlen AB,Branteviksvägen 9,Simrishamn,27237,"Simrishamns kommun,Skåne County,Region Götaland; A Poultry",Sweden,EU-EFTA,PM,SH CP,Y,,SH - Slaughterhouse | CP - Cutting Plant,,
F021,Oskar Sernert,Varmlösa 519,Rydsgård,27462,"Skurups kommun,Skåne County,Region Götaland; A Poultry",Sweden,EU-EFTA,PM,SH CP,Y,,SH - Slaughterhouse | CP - Cutting Plant,,
512,Skaraborgs Chark och Fågel AB,Skaraborgsgatan 54,Skara,53237,"Skara kommun,Västra Götaland County,Region Götaland; A Poultry",Sweden,EU-EFTA,PM,CP,N,,CP - Cutting Plant,,
6520,Slaktarn i Östersund AB,Stortorget 4,Östersund,83130,"Östersunds kommun,Jämtland County,Region Norrland; A Poultry; L Lagomorphs",Sweden,EU-EFTA,PM,CP,N,,CP - Cutting Plant,,
6735,Stockholm Gross AB,Fagerstagatan 3,Spånga,16353,"Stockholms kommun,Stockholm County,Region Svealand; A Poultry",Sweden,EU-EFTA,PM,CP,N,,CP - Cutting Plant,,
326,Strömbecks Gårdsslakt och Chark AB,Illstorp 904,Brösarp,27357,"Tomelilla kommun,Skåne County,Region Götaland; L Lagomorphs",Sweden,EU-EFTA,PM,SH CP,Y,,SH - Slaughterhouse | CP - Cutting Plant,,
6694,Sälshögs Charken AB,Sälshög 1205,Tomelilla,27393,"Tomelilla kommun,Skåne County,Region Götaland; A Poultry",Sweden,EU-EFTA,PM,CP,N,,CP - Cutting Plant,,
6487,Thaifood Trading AB,Svarvarvägen 12,Saltsjö-Boo,13238,"Nacka kommun,Stockholm County,Region Svealand; A Poultry",Sweden,EU-EFTA,PM,CP,N,,CP - Cutting Plant,,
5574,Tockafarmarens Ungtupp AB,Önneslöv 1001,Genarp,24798,"Lund Municipality,Skåne County,Region Götaland; A Poultry",Sweden,EU-EFTA,PM,CP,N,,CP - Cutting Plant,,
F022,Torsåsens Fågelprodukter AB,Torsåsen 103,Falkenberg,31191,"Halland County,Region Götaland; A Poultry",Sweden,EU-EFTA,PM,SH CP,Y,,SH - Slaughterhouse | CP - Cutting Plant,,
